time,state,uptimeSec,freeHeap,minFreeHeap,largestBlock,freeDma,minFreeDma,rssi,wifiMode,espnowBound,runActive,pingOk,wsFrames
2026-07-08T22:11:07,ip_dead,,,,,,,,,,,0,
2026-07-08T22:11:39,ip_dead,,,,,,,,,,,0,
2026-07-08T22:12:11,ip_dead,,,,,,,,,,,0,
2026-07-08T22:12:43,ip_dead,,,,,,,,,,,0,
2026-07-08T22:13:15,ip_dead,,,,,,,,,,,0,
2026-07-08T22:13:47,ip_dead,,,,,,,,,,,0,
2026-07-08T22:14:24,ip_dead,,,,,,,,,,,0,
2026-07-08T22:14:56,ip_dead,,,,,,,,,,,0,
2026-07-08T22:15:28,ip_dead,,,,,,,,,,,0,
2026-07-08T22:16:00,ip_dead,,,,,,,,,,,0,
2026-07-08T22:16:33,ip_dead,,,,,,,,,,,0,
2026-07-08T22:17:10,ip_dead,,,,,,,,,,,0,
2026-07-08T22:17:42,ip_dead,,,,,,,,,,,0,
2026-07-08T22:18:14,ip_dead,,,,,,,,,,,0,
2026-07-08T22:18:46,ip_dead,,,,,,,,,,,0,
2026-07-08T22:19:18,ip_dead,,,,,,,,,,,0,
2026-07-08T22:19:55,ip_dead,,,,,,,,,,,0,
2026-07-08T22:20:27,ip_dead,,,,,,,,,,,0,
2026-07-08T22:20:59,ip_dead,,,,,,,,,,,0,
2026-07-08T22:21:31,ip_dead,,,,,,,,,,,0,
2026-07-08T22:22:03,ip_dead,,,,,,,,,,,0,
2026-07-08T22:22:40,ip_dead,,,,,,,,,,,0,
2026-07-08T22:23:12,ip_dead,,,,,,,,,,,0,
2026-07-08T22:23:44,ip_dead,,,,,,,,,,,0,
2026-07-08T22:24:16,ip_dead,,,,,,,,,,,0,
2026-07-08T22:24:48,ip_dead,,,,,,,,,,,0,
2026-07-08T22:25:25,ip_dead,,,,,,,,,,,0,
2026-07-08T22:25:57,ip_dead,,,,,,,,,,,0,
2026-07-08T22:26:29,ip_dead,,,,,,,,,,,0,
2026-07-08T22:27:01,ip_dead,,,,,,,,,,,0,
2026-07-08T22:27:33,ip_dead,,,,,,,,,,,0,
2026-07-08T22:28:10,ip_dead,,,,,,,,,,,0,
2026-07-08T22:28:42,ip_dead,,,,,,,,,,,0,
2026-07-08T22:29:14,ip_dead,,,,,,,,,,,0,
2026-07-08T22:29:46,ip_dead,,,,,,,,,,,0,
2026-07-08T22:30:18,ip_dead,,,,,,,,,,,0,
2026-07-08T22:30:55,ip_dead,,,,,,,,,,,0,
2026-07-08T22:31:27,ip_dead,,,,,,,,,,,0,
2026-07-08T22:31:59,ip_dead,,,,,,,,,,,0,
2026-07-08T22:32:31,ip_dead,,,,,,,,,,,0,
2026-07-08T22:33:03,ip_dead,,,,,,,,,,,0,
2026-07-08T22:33:40,ip_dead,,,,,,,,,,,0,
2026-07-08T22:34:12,ip_dead,,,,,,,,,,,0,
2026-07-08T22:34:44,ip_dead,,,,,,,,,,,0,
2026-07-08T22:35:16,ip_dead,,,,,,,,,,,0,
2026-07-08T22:35:48,ip_dead,,,,,,,,,,,0,
2026-07-08T22:36:25,ip_dead,,,,,,,,,,,0,
2026-07-08T22:36:57,ip_dead,,,,,,,,,,,0,
2026-07-08T22:37:29,ip_dead,,,,,,,,,,,0,
2026-07-08T22:38:01,ip_dead,,,,,,,,,,,0,
2026-07-08T22:38:33,ip_dead,,,,,,,,,,,0,
2026-07-08T22:39:10,ip_dead,,,,,,,,,,,0,
2026-07-08T22:39:42,ip_dead,,,,,,,,,,,0,
2026-07-08T22:40:14,ip_dead,,,,,,,,,,,0,
2026-07-08T22:40:46,ip_dead,,,,,,,,,,,0,
2026-07-08T22:41:18,ip_dead,,,,,,,,,,,0,
2026-07-08T22:41:56,ip_dead,,,,,,,,,,,0,
2026-07-08T22:42:28,ip_dead,,,,,,,,,,,0,
2026-07-08T22:43:00,ip_dead,,,,,,,,,,,0,
2026-07-08T22:43:32,ip_dead,,,,,,,,,,,0,
2026-07-08T22:44:04,ip_dead,,,,,,,,,,,0,
2026-07-08T22:48:16,ip_dead,,,,,,,,,,,0,
2026-07-08T23:04:49,ip_dead,,,,,,,,,,,0,
2026-07-08T23:08:53,ip_dead,,,,,,,,,,,0,
2026-07-08T23:10:49,ip_dead,,,,,,,,,,,0,
2026-07-08T23:21:22,ip_dead,,,,,,,,,,,0,
2026-07-08T23:32:06,ip_dead,,,,,,,,,,,0,
2026-07-08T23:37:27,ip_dead,,,,,,,,,,,0,
2026-07-08T23:45:34,ip_dead,,,,,,,,,,,0,
2026-07-09T00:18:12,ip_dead,,,,,,,,,,,0,
2026-07-09T01:19:00,ip_dead,,,,,,,,,,,0,
2026-07-09T01:46:02,ip_dead,,,,,,,,,,,0,
2026-07-09T02:36:16,ip_dead,,,,,,,,,,,0,
2026-07-09T03:42:31,ip_dead,,,,,,,,,,,0,
2026-07-09T04:30:43,ip_dead,,,,,,,,,,,0,
2026-07-09T04:49:48,ip_dead,,,,,,,,,,,0,
2026-07-09T05:54:02,ip_dead,,,,,,,,,,,0,
2026-07-09T06:45:45,ip_dead,,,,,,,,,,,0,
2026-07-09T07:01:37,ip_dead,,,,,,,,,,,0,
2026-07-09T08:05:43,ip_dead,,,,,,,,,,,0,
2026-07-09T08:25:36,ip_dead,,,,,,,,,,,0,
2026-07-09T09:00:27,ip_dead,,,,,,,,,,,0,
2026-07-09T09:17:04,ip_dead,,,,,,,,,,,0,
2026-07-09T09:30:33,ip_dead,,,,,,,,,,,0,
2026-07-09T09:34:25,ip_dead,,,,,,,,,,,0,
2026-07-09T09:42:04,ip_dead,,,,,,,,,,,0,
2026-07-09T09:43:58,ip_dead,,,,,,,,,,,0,
2026-07-09T09:48:12,ip_dead,,,,,,,,,,,0,
2026-07-09T09:49:43,ip_dead,,,,,,,,,,,0,
2026-07-09T10:06:50,ip_dead,,,,,,,,,,,0,
2026-07-09T10:07:27,ip_dead,,,,,,,,,,,0,
2026-07-09T10:08:04,ip_dead,,,,,,,,,,,0,
2026-07-09T10:08:41,ip_dead,,,,,,,,,,,0,
2026-07-09T10:09:18,ip_dead,,,,,,,,,,,0,
2026-07-09T10:09:55,ip_dead,,,,,,,,,,,0,
2026-07-09T10:10:32,ip_dead,,,,,,,,,,,0,
2026-07-09T10:11:09,ip_dead,,,,,,,,,,,0,
2026-07-09T10:11:46,ip_dead,,,,,,,,,,,0,
